geoid,county,mobility,parent_rank,frac_black,density,transit_added,jobs_5,jobs_10,jobs_15,jobs_20,jobs_25,jobs_30,jobs_35,jobs_40,jobs_45,jobs_50,jobs_55,jobs_60
17031301803,Cook,38.572389,38.265383,0.010227801022780102,15869.717776193524,3.0383410939832776,128.51071975497703,801.43797856049,2622.989280245023,6355.974732006125,14217.378254211331,25596.329249617153,48129.9471669219,79173.01837672282,124105.00689127106,251582.6960183767,637750.7741194487,876500.3093415007
17031310200,Cook,43.600687,36.797630999999996,0.047619047619047616,2884.2908023755963,2.776312695026765,344.69174757281553,2021.473300970874,8394.279126213592,29118.581310679612,96488.99514563108,331901.94781553396,640102.3713592233,837649.9381067961,967523.2633495146,1045684.9902912622,1138460.3640776698,1208356.6395631067
17031310300,Cook,43.17835,34.889036000000004,0.065439672801636,3975.566546822395,2.8389971278075845,380.8956743002544,1741.6921119592876,6237.993638676845,24137.632315521627,77494.94529262086,298654.73155216285,624539.4236641221,830887.4312977099,963356.8842239184,1037811.6628498728,1132735.3498727735,1202866.5063613232
17031310400,Cook,37.388566,35.629189,0.022044088176352707,10383.924949443717,2.8957829242418085,264.03770739064856,1489.342383107089,4808.244343891402,13751.009049773756,41505.45550527903,160384.2141779789,531192.3137254902,772771.3318250377,933313.8506787332,1009087.9607843136,1092446.1101055809,1172380.5535444948
17031310500,Cook,38.029495000000004,31.9765,0.02053915275994865,12459.0938380846,2.786996819461969,382.3437990580848,1897.8131868131868,4883.530612244898,13626.20251177394,39165.8021978022,134641.6781789639,457601.7127158556,762260.7629513344,923215.5981161696,1001635.1930926216,1083227.1711145998,1162729.4835164836
17031310600,Cook,38.39806,27.232163999999997,0.01897133220910624,11307.847539747561,2.759883699563563,457.2668269230769,2053.711057692308,6183.720673076923,19903.21153846154,71571.33461538462,177243.24567307692,564569.7754807692,787496.9144230769,929211.3600961538,1021414.7197115384,1097456.443269231,1182045.2177884616
17031310700,Cook,38.900989,32.224068,0.005242463958060288,12348.227449988553,2.6980722006716165,431.8520249221184,2509.376947040498,11385.228971962615,35649.01713395639,105687.71651090342,345197.5436137072,731148.1682242991,897403.46105919,1013021.429906542,1087704.3847352024,1168427.0607476635,1252595.3411214952
17031310800,Cook,40.091515,31.498662,0.007964161274265804,15635.719821579965,2.671868586555071,530.906,2650.676,11457.54,45225.111333333334,172799.31933333335,476232.342,771578.888,926196.8066666666,1022583.2673333334,1095905.59,1171836.9646666667,1245628.957333333
17031310900,Cook,39.685693,31.64176,0.0034602076124567475,12348.84248372234,2.8174984615918386,372.5655133295519,1861.693703913783,7453.904140669314,32266.479296653433,127724.17810550198,400496.8207600681,742648.133862734,910049.7821894498,1010938.8048780488,1085375.1712989225,1160958.7203630176,1223600.2393647193
17031320101,Cook,,,,,1.4892759309705532,6603.506018724922,40170.00423539902,147697.46210432457,456063.6950512706,655388.1451181454,749567.3947837717,830352.7197949175,916444.9369148462,1000935.1892554614,1094487.908158716,1175055.1127953634,1239333.7289344629
17031320102,Cook,,,,,0.887474003950417,30954.22363238512,180730.67089715536,469396.2179431072,682811.2538293217,788209.3006564551,880093.0140043764,967020.4350109408,1053611.9649890591,1140349.4634573304,1224233.9444201314,1309709.2393873085,1394787.2100656454
17031320400,Cook,17.192236,72.77781399999999,0.06896551724137931,93.40556332076147,0.8331330016853737,32372.21103327496,206487.21716287217,496438.5910683012,692596.1269702277,803693.8187390543,898426.1164623467,986358.8616462346,1086832.8345008756,1162357.03765324,1242881.4877408056,1331578.084938704,1406138.0726795096
17031320600,Cook,39.447497999999996,62.433898,0.5373134328358209,569.8178807081365,1.5226083131701529,1803.92913138915,40099.06459705237,253860.22044528063,531855.0523675133,737653.8526183757,831442.7158984008,934940.701787394,1047665.6842270304,1117991.2533709626,1193963.3631232362,1269012.5192850423,1335835.7447475698
17031330101,Cook,,,,,2.5558191777711974,406.336083369518,3342.7116804168477,14606.43030829353,104681.1554494138,338332.81372123316,573110.9261832392,737412.5605731654,869902.5544941381,985774.8940512376,1064541.2405557968,1146066.0047763786,1202396.321320017
17031330102,Cook,,,,,2.1919649559532006,1121.4278551532034,8191.136490250697,84977.19331476324,310393.3337047354,550546.5845868152,739681.9320334261,860214.2267409471,972326.7894150418,1061408.5517177344,1136745.7149489322,1210741.288393686,1274564.4315691737
17031330103,Cook,,,,,2.397021263218581,1086.1079049466537,4813.503637245392,12421.791707080503,70508.37560620757,301945.4325897187,578331.712900097,772793.5991755577,895655.0521338506,985945.3952473326,1068339.7550921435,1140341.593355965,1201081.342628516
17031330200,Cook,32.614641999999996,55.508482,0.5190972222222222,1973.2720715768578,2.7547091152280903,231.3576445164776,2208.663425175581,22820.536466774716,202790.9902755267,468499.73041599133,710135.2987574284,847448.2220421394,943562.8244192328,1049969.1377633712,1120235.4332793085,1192766.9200432198,1256130.893030794
17031340300,Cook,56.487405,43.737507,0.0032679738562091504,3710.445709483399,3.4529423655571456,99.9950248756219,389.6902985074626,1233.0957711442786,6430.925373134329,18530.922885572138,122300.71393034824,342409.7699004975,617760.645522388,835991.4713930348,955871.5646766168,1047008.9291044776,1108599.302238806
17031340400,Cook,55.084109000000005,41.770634,0.0,3095.681513545902,3.4842376922796086,133.953341740227,370.67843631778055,1622.670870113493,9340.759142496849,40591.89911727617,225321.3606557377,485342.11979823455,743914.8764186633,900710.3278688524,994641.78814628,1074275.2509457755,1133456.022698613
